p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		0.885823 	0.133779 	0.04815 	0.0824854 				0.116985 		0.0566025 		0.131475
1.75 	0.05 		0.174444 	0.0266601 	0.0426267 	0.0890889 				0.116631 		0.0658546 		0.131159
2.25 	0.05 		0.038383 	0.00607214 	0.0490884 	0.0949587 				0.116619 		0.0736013 		0.131149
2.75 	0.05 		0.00946989 	0.0016234 	0.0659497 	0.100225 				0.122445 		0.0802816 		0.136355
3.25 	0.05 		0.00260687 	0.000466382 	0.0839861 	0.105001 				0.118018 		0.0861694 		0.132394
3.75 	0.05 		0.000748592 	0.000130513 	0.0639762 	0.109371 				0.119753 		0.0914446 		0.133944
4.25 	0.05 		0.000325537 	5.81136e-05 	0.0700921 	0.113404 				0.118721 		0.0962311 		0.133022
4.75 	0.05 		0.000132081 	2.56976e-05 	0.102261 	0.11715 				0.116929 		0.100618 		0.131424
5.25 	0.05 		4.79503e-05 	1.06243e-05 	0.144515 	0.12065 				0.116842 		0.104673 		0.131347
5.75 	0.05 		2.62713e-05 	6.67408e-06 	0.188206 	0.123936 				0.117289 		0.108445 		0.131745
6.25 	0.05 		1.15259e-05 	3.43003e-06 	0.242536 	0.127036 				0.116619 		0.111974 		0.131149
6.75 	0.05 		8.08574e-06 	2.82674e-06 	0.299619 	0.129971 				0.124714 		0.115293 		0.138396
7.25 	0.05 		2.32487e-06 	1.2329e-06 	0.5 	0.132759 				0.116619 		0.118427 		0.131149
7.75 	0.05 		3.26142e-06 	1.45345e-06 	0.408248 	0.135414 				0.116619 		0.121396 		0.131149
