p_T 	p_T err 	N pi0 		N pi0 err 	stat err (rel) 	sys_err (Cancel in Centralities) 	sys_err ( No Cc ) || pt correlated errors  	 pt uncorrelated errors 
1.25 	0.05 		0.14952 	0.0223838 	0.0443903 	0.0823557 				0.116869 		0.0564133 		0.131371
1.75 	0.05 		0.0286295 	0.00436089 	0.0424893 	0.0882491 				0.116656 		0.0647141 		0.131181
2.25 	0.05 		0.00648689 	0.00102193 	0.0452003 	0.0933799 				0.118555 		0.0715528 		0.132874
2.75 	0.05 		0.00146486 	0.000261305 	0.0789671 	0.0979242 				0.126472 		0.0773897 		0.139982
3.25 	0.05 		0.000457055 	8.88308e-05 	0.0994185 	0.102008 				0.132228 		0.0824964 		0.145204
3.75 	0.05 		0.000169497 	3.08971e-05 	0.0901404 	0.105721 				0.11801 		0.0870461 		0.132388
4.25 	0.05 		6.43878e-05 	1.34894e-05 	0.13539 	0.10913 				0.11684 		0.0911559 		0.131345
4.75 	0.05 		2.19592e-05 	7.895e-06 	0.295492 	0.112284 				0.171287 		0.094909 		0.181491
5.25 	0.05 		1.05522e-05 	3.67892e-06 	0.307692 	0.115221 				0.116619 		0.0983664 		0.131149
5.75 	0.05 		8.08089e-06 	2.78089e-06 	0.301511 	0.117972 				0.116619 		0.101574 		0.131149
6.25 	0.05 		4.03208e-06 	1.77961e-06 	0.408248 	0.12056 				0.116619 		0.104569 		0.131149
